Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Category,Job Type
494,34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Regular,Management
495,25.0,Female,Master's,Data Analyst,1.0,100000.0,Regular,Data & Analytics
496,33.0,Male,PhD,Data Scientist,8.0,190000.0,Regular,Data & Analytics
497,31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,Regular,Software & IT
498,28.0,Male,Master's,Product Manager,3.0,130000.0,Regular,Management
499,30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,Regular,Data & Analytics
500,27.0,Male,PhD,Data Scientist,2.0,115000.0,Regular,Data & Analytics
501,29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
502,34.0,Male,Bachelor's,Product Manager,9.0,185000.0,Regular,Management
503,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
504,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
505,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
506,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
507,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
508,31.0,Female,Master's,Data Scientist,9.0,195000.0,Regular,Data & Analytics
509,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
510,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
511,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
512,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
513,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
514,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
515,23.0,Male,Bachelor's,Data Analyst,1.0,95000.0,Regular,Data & Analytics
516,32.0,Female,PhD,Data Scientist,10.0,193000.0,Regular,Data & Analytics
517,29.0,Male,Bachelor's,Software Engineer,6.0,175000.0,Regular,Software & IT
518,30.0,Female,Bachelor's,Product Manager,5.0,160000.0,Regular,Management
519,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
520,31.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
521,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
522,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
523,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
524,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
525,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
526,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
527,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
528,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
529,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
530,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
531,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
532,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
533,33.0,Male,Master's,Product Manager,11.0,198000.0,Regular,Management
534,26.0,Female,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
535,30.0,Male,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
536,27.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
537,34.0,Male,Master's,Product Manager,12.0,196000.0,Regular,Management
538,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
539,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
540,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
541,30.0,Male,Bachelor's,Data Analyst,5.0,160000.0,Regular,Data & Analytics
542,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
543,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
544,31.0,Female,PhD,Data Scientist,9.0,195000.0,Regular,Data & Analytics
545,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
546,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
547,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
548,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
549,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
550,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
551,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
552,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
553,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
554,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
555,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
556,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
557,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
558,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
559,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
560,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
561,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
562,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
563,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
564,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
565,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
566,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
567,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
568,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
569,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
570,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
571,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
572,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
573,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
574,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
575,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
576,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
577,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
578,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
579,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
580,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
581,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
582,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
583,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
584,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
585,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
586,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
587,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
588,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
589,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
590,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
591,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
592,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
593,25.0,Male,Bachelor's,Data Analyst,2.0,125000.0,Regular,Data & Analytics
594,28.0,Female,Master's,Data Scientist,6.0,175000.0,Regular,Data & Analytics
595,30.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
596,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
597,24.0,Male,Bachelor's,Data Analyst,1.0,95000.0,Regular,Data & Analytics
598,31.0,Male,Master's,Data Scientist,9.0,195000.0,Regular,Data & Analytics
599,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
600,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
601,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
602,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
603,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
604,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
605,23.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
606,32.0,Female,PhD,Data Scientist,10.0,193000.0,Regular,Data & Analytics
607,29.0,Male,Bachelor's,Software Engineer,6.0,170000.0,Regular,Software & IT
608,30.0,Female,Bachelor's,Product Manager,5.0,160000.0,Regular,Management
609,26.0,Male,Bachelor's,Data Analyst,3.0,135000.0,Regular,Data & Analytics
610,31.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
611,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
612,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
613,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
614,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
615,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
616,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
617,25.0,Male,Bachelor's,Data Analyst,2.0,115000.0,Regular,Data & Analytics
618,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
619,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
620,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
621,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
622,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
623,33.0,Male,Master's,Product Manager,11.0,198000.0,Regular,Management
624,26.0,Female,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
625,30.0,Male,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
626,27.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
627,34.0,Male,Master's,Product Manager,12.0,196000.0,Regular,Management
628,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
629,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
630,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
631,30.0,Male,Bachelor's,Data Analyst,5.0,160000.0,Regular,Data & Analytics
632,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
633,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
634,31.0,Female,PhD,Data Scientist,9.0,195000.0,Regular,Data & Analytics
635,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
636,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
637,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
638,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
639,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
640,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
641,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
642,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
643,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
644,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
645,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
646,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
647,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
648,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
649,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
650,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
651,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
652,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
653,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
654,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
655,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
656,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
657,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
658,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
659,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
660,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
661,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
662,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
663,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
664,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
665,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
666,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
667,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
668,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
669,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
670,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
671,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
672,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
673,23.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
674,27.0,Female,Master's,Data Scientist,4.0,150000.0,Regular,Data & Analytics
675,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
676,24.0,Female,Bachelor's,Product Manager,3.0,125000.0,Regular,Management
677,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
678,31.0,Male,Master's,Data Scientist,7.0,180000.0,Regular,Data & Analytics
679,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
680,33.0,Female,Master's,Product Manager,10.0,195000.0,Regular,Management
681,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
682,30.0,Female,PhD,Data Scientist,6.0,170000.0,Regular,Data & Analytics
683,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
684,34.0,Female,Master's,Product Manager,11.0,196000.0,Regular,Management
685,23.0,Male,Bachelor's,Data Analyst,1.0,92000.0,Regular,Data & Analytics
686,32.0,Female,PhD,Data Scientist,9.0,195000.0,Regular,Data & Analytics
687,29.0,Male,Bachelor's,Software Engineer,6.0,170000.0,Regular,Software & IT
688,30.0,Female,Bachelor's,Product Manager,5.0,160000.0,Regular,Management
689,26.0,Male,Bachelor's,Data Analyst,3.0,135000.0,Regular,Data & Analytics
690,31.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
691,28.0,Male,Bachelor's,Software Engineer,5.0,165000.0,Regular,Software & IT
692,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
693,24.0,Male,Bachelor's,Data Analyst,1.0,95000.0,Regular,Data & Analytics
694,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
695,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
696,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
697,25.0,Male,Bachelor's,Data Analyst,2.0,115000.0,Regular,Data & Analytics
698,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
699,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
700,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
701,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
702,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
703,33.0,Male,Master's,Product Manager,11.0,198000.0,Regular,Management
704,26.0,Female,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
705,30.0,Male,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
706,27.0,Female,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
707,34.0,Male,Master's,Product Manager,12.0,196000.0,Regular,Management
708,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
709,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
710,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
711,30.0,Male,Bachelor's,Data Analyst,5.0,160000.0,Regular,Data & Analytics
712,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
713,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
714,31.0,Female,PhD,Data Scientist,9.0,195000.0,Regular,Data & Analytics
715,28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
716,27.0,Female,Bachelor's,Product Manager,4.0,150000.0,Regular,Management
717,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
718,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
719,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
720,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
721,25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
722,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
723,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
724,34.0,Female,Master's,Product Manager,12.0,196000.0,Regular,Management
725,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
726,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
727,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
728,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
729,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
730,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
731,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
732,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
733,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
734,30.0,Female,PhD,Data Scientist,7.0,185000.0,Regular,Data & Analytics
735,31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,Regular,Data & Analytics
736,28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,Regular,Software & IT
737,26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,Regular,Data & Analytics
738,29.0,Female,Master's,Data Scientist,6.0,180000.0,Regular,Data & Analytics
739,32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,Regular,Software & IT
740,33.0,Female,Master's,Product Manager,11.0,198000.0,Regular,Management
741,24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,Regular,Data & Analytics
742,27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,Regular,Software & IT
743,25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,Regular,Data & Analytics
